 const           X2              X3              X4              X5              X6              X7              X8              X9              U1              U0              V               wage1           wage0           state           wage          
1.0              0.024899       -0.559101        1.286669       -0.028910        0.338224       -0.691426       -1.274304       -1.104420       -0.180253        2.732009e-02   -0.552890        2.100821        0.900870       1.0              2.100821      
1.0              0.610581        0.413178       -0.968978       -1.287897        0.633406       -1.376872       -1.799233        1.126505        0.146867        2.097788e-01    0.010211        0.315223        0.461686       0.0              0.461686      
1.0              0.620434        0.824241       -1.012401        0.359035        1.326652       -0.745484        0.191880        0.115637        0.032955       -3.304832e-02   -1.219875        0.201129        0.271425       1.0              0.201129      
1.0              2.447006        1.152955        2.275498       -1.391965       -0.965003       -0.883040        1.011229        0.008514        0.207050       -1.334488e-01   -0.066144        3.417494        0.961455       0.0              0.961455      
1.0              0.756832       -0.465490       -1.640162        0.579608       -0.811968       -0.554084       -1.662490        1.217452        0.207300        4.434005e-02   -0.555138        0.727206        0.623259       1.0              0.727206      
1.0             -0.366019        1.562334        0.720907        0.378105       -2.307110        0.786914        0.825472       -0.840009       -0.061080        1.690086e-01    0.145511        0.461575        0.342054       1.0              0.461575      
1.0              0.307549        0.231184       -0.601698        2.101475       -0.251172       -1.590851        0.154062        0.786955        0.322085       -5.545337e-02   -0.360965        1.225914        0.565055       0.0              0.565055      
1.0             -0.489867       -1.785257       -0.616499        1.582854        0.585618       -0.564665       -0.292074       -1.141759        0.339587       -1.448891e-01    0.910726        1.828414        0.732666       0.0              0.732666      
1.0              0.158726        0.196971        1.412182        2.169700        1.087926        1.428220        0.126331        0.586638       -0.444701        3.395231e-02   -0.102799        1.926574        0.988023       1.0              1.926574      
1.0             -0.118032        2.693698       -1.789133        0.662528       -0.123384       -0.416080        1.365988        1.370204       -0.103320       -4.787897e-01   -2.013484       -1.921934       -0.946708       0.0             -0.946708      
1.0              1.043614       -0.756054        0.057255        0.660650       -0.828086        1.262337        0.141821       -1.031862       -0.031466        2.985672e-02   -0.400692        2.102978        1.064101       1.0              2.102978      
1.0              1.967333        0.398214        1.126727       -0.252597        0.077637       -0.294891       -1.662281       -2.094623       -0.276140       -1.251578e-01    0.098624        2.396248        0.949242       1.0              2.396248      
1.0              0.397092        1.267380       -0.409078       -2.208573       -0.780623        0.970235        0.053155       -0.667598        0.090300       -3.167732e-02    0.402021       -0.053893       -0.043912       1.0             -0.053893      
1.0             -0.030184       -0.149294       -0.649531        0.543823       -0.472038        1.064307       -2.097801        1.024345        0.386176        7.272498e-02   -0.887243        1.036179        0.541936       1.0              1.036179      
1.0              1.103137        1.017687       -1.321972        0.360695        0.484520       -0.561354       -0.164869        0.866476       -0.059061       -8.655016e-02   -2.440593        0.036183        0.237116       1.0              0.036183      
1.0             -0.842465        0.235586        1.491832       -0.195696       -0.030039       -0.083267       -1.558648       -0.595637        0.109127        8.792361e-02    0.284084        1.596809        0.557461       1.0              1.596809      
1.0             -0.512303        1.138167        0.751326       -0.409726       -0.245661       -0.728531       -0.355428        0.680744        0.390955        4.418428e-01   -1.180085        0.968687        0.613367       1.0              0.968687      
1.0              0.331961        0.407433        0.872032       -2.327168        0.981401        0.100987        0.472561       -0.398974        0.220695        7.591198e-02    0.229899        1.466481        0.481150       0.0              0.481150      
1.0             -2.071216        0.812180        0.200076        0.539113       -0.082545       -1.592338       -0.092256       -0.177118       -0.055083        9.852693e-02    0.487798       -0.430748       -0.048155       0.0             -0.048155      
1.0             -1.094114       -2.288593       -1.513143       -0.541106        1.927427        0.438697        2.390215        0.921977       -0.017125        1.345944e-01   -0.973682        0.409516        0.618256       0.0              0.618256      
1.0             -0.553307       -2.132965       -0.419732        1.458110        0.032537        0.276216        0.730095       -0.271014        0.176264        1.427438e-01    0.473238        1.952083        1.115263       0.0              1.115263      
1.0              1.309560       -0.595640        0.392519        1.307398        0.256766        1.121477       -0.013229        0.091839       -0.009926       -4.608394e-01    0.825404        2.536458        0.723424       0.0              0.723424      
1.0             -1.120526        0.430515       -2.255795        0.262211       -0.149132        1.872225        1.948870       -0.038115        0.406946       -1.190075e-01    0.003438       -1.126364       -0.387467       0.0             -0.387467      
1.0             -0.349992       -0.005052       -1.375282        0.905654       -2.120306       -0.417825        0.456142        0.242657        0.225102       -2.882390e-01   -0.938925        0.125699       -0.029960       1.0              0.125699      
1.0             -0.087451        0.742038        1.116090        0.469365       -0.883857        0.134748        1.927849        1.316176       -0.025262        6.526769e-02    0.646556        1.419771        0.597399       0.0              0.597399      
1.0              0.378601        0.419457       -1.204801       -0.575840       -0.924074       -0.190518       -0.640270        0.159526       -0.202222        1.238754e-01   -0.755482       -0.233777        0.343613       1.0             -0.233777      
1.0              1.524635        0.326532        0.674601       -2.712747        0.480945        0.093680        1.308346       -0.283714        0.004280        2.116843e-01   -0.541822        1.748075        0.868722       0.0              0.868722      
1.0              0.740391       -1.812229       -1.145206        0.206466       -0.757501       -0.855068        1.546881        0.457077        0.446919        2.635907e-02   -0.660285        2.020994        0.995183       0.0              0.995183      
1.0              0.123926       -1.947691        0.184443       -0.574929        0.292884        0.557763       -0.106056       -0.928854       -0.183144        1.761701e-02    1.782070        2.006744        1.021743       0.0              1.021743      
1.0              1.740675       -0.089329        1.090146        0.174826       -0.152260       -0.581185        0.439539       -0.719434        0.364352       -7.040555e-02   -1.336593        3.220162        1.106238       1.0              3.220162      
1.0              0.235990       -0.068897       -1.089963       -0.236638       -0.193115        0.393002        1.044785       -0.700029        0.109394       -5.711979e-02    0.286974        0.409005        0.304565       0.0              0.304565      
1.0              0.464173       -0.897120       -0.090325       -0.600568       -2.272432        0.014821        1.600411        0.116355       -0.044285        2.371508e-01   -0.645059        1.539949        1.009035       1.0              1.539949      
1.0              0.747923        1.190752        1.436495        0.465962        0.053453        1.828632       -0.969694        0.063922       -0.222757       -2.092793e-01   -0.666389        1.678250        0.477762       1.0              1.678250      
1.0             -1.410002        0.587208        0.306139       -0.038760       -0.121611       -1.374215        1.057365       -0.212565        0.152844        1.330813e-01   -0.954938        0.259520        0.174093       0.0              0.174093      
1.0             -1.393243        0.044039       -0.100878       -1.654806        0.592969       -0.075935        1.191361       -0.341486        0.231182       -1.295579e-02    0.543672        0.090833       -0.060627       0.0             -0.060627      
1.0             -1.146624       -1.319040       -1.336538        0.970549       -0.492219       -0.741967        0.551087        0.679170        0.293127       -1.182109e-01    0.878416        0.520167        0.285248       0.0              0.285248      
1.0              0.872380        1.052688        0.687993        0.776460        0.454907        1.970307       -0.637663        0.856949       -0.184208       -1.392786e-01   -1.044688        1.345507        0.513017       1.0              1.345507      
1.0              0.620945        0.805548        1.561167       -1.918697        0.056028        0.598225       -0.201943       -0.684135       -0.119601       -1.139447e-01   -0.727431        1.649228        0.425620       1.0              1.649228      
1.0              0.923800        0.514370       -0.608537       -1.389151       -0.823165        0.304270       -0.169379       -0.071996        0.288382       -2.431728e-01   -0.470156        0.830852        0.116533       1.0              0.830852      
1.0              2.944932        1.043962        0.204248       -0.423911       -0.146868        1.308250        0.764977       -0.380464        0.207771        1.499652e-01   -0.418010        2.341310        1.128984       1.0              2.341310      
1.0             -0.405768       -0.240382       -0.455624       -0.147041       -0.596554       -1.407129       -1.161834       -0.701775       -0.144840       -1.372372e-01    0.153220        0.386583        0.225522       1.0              0.386583      
1.0              0.612984        1.156822       -0.256041        0.585397        0.615159       -1.113740        0.840759        0.064050        0.011928       -2.025100e-01    0.155539        0.597523        0.171322       0.0              0.171322      
1.0              0.567372        1.399146       -0.163807        0.627422       -0.374682       -0.957637       -0.698943        1.488433        0.143346       -2.445294e-02    1.004770        0.645287        0.296410       0.0              0.296410      
1.0              1.816869       -0.709308        0.536594        0.842243       -1.327590       -1.067440        0.451958       -0.788304        0.466383        9.211188e-02   -0.692224        3.394088        1.414286       1.0              3.394088      
1.0              1.101593        1.675296        0.477810       -0.306430        0.285615       -1.169448       -0.414185        1.406947        0.053090        7.383279e-02    0.381867        1.037935        0.481771       0.0              0.481771      
1.0             -0.352438        0.133544       -0.247996       -0.643118       -0.042345       -0.815717       -0.449664       -0.468238        0.119100       -1.162869e-01   -1.049238        0.552459        0.152466       1.0              0.552459      
1.0              0.341823       -0.591792       -0.744428        0.636874       -0.815417       -0.684762       -0.088056       -2.090800       -0.141790       -4.575520e-02    0.471508        0.903038        0.623561       1.0              0.903038      
1.0             -1.253321        0.848782        1.464896        1.163435        0.199334        0.435826       -0.390728        0.506382       -0.131046        2.208604e-01    1.304140        0.978616        0.558649       0.0              0.558649      
1.0             -2.148233        0.566170       -1.293855        0.257699        0.198716       -0.180824       -1.275507       -0.515085        0.051314       -2.045752e-01   -0.998688       -1.402096       -0.600067       1.0             -1.402096      
1.0              0.252664        0.535704       -0.799733       -0.057483       -2.119142       -0.131806       -0.688482       -1.319564        0.016991       -2.230404e-01   -0.372263        0.237195        0.057718       1.0              0.237195      
1.0              1.632873        0.189465        0.495642       -1.140482        0.367075        0.495013        0.775286        0.192745       -0.215498        4.635445e-02    0.696568        1.773028        0.889487       0.0              0.889487      
1.0             -0.325567       -0.395305       -0.217273        0.413702       -0.137457        1.765984        1.331934       -2.636352       -0.194263        3.239476e-02    0.694795        0.734524        0.552596       1.0              0.734524      
1.0             -1.267632        0.712044        0.884463        0.680405       -1.574666        0.116466       -0.653480        0.850345        0.017205        2.930967e-01    0.645355        0.681717        0.511809       1.0              0.681717      
1.0              1.596415        0.244922        0.062939       -1.148034       -2.224523       -0.478221       -2.008728       -0.047188       -0.102160        3.004830e-01   -1.012275        1.507492        1.042930       1.0              1.507492      
1.0             -0.469832        0.279984       -1.540437       -0.156118        1.502924        0.153193        0.240497        1.114808        0.139930        1.098727e-01    0.794729       -0.473446        0.130911       0.0              0.130911      
1.0              0.344852        0.891123        0.520108       -1.191986        0.791046       -1.116284       -1.087371        0.354148       -0.111674       -2.189898e-01    1.692460        0.783069        0.116017       0.0              0.116017      
1.0             -0.543089       -0.490880        0.068313        0.543256       -1.368632       -1.718776       -0.209488        1.060840       -0.147308        1.324199e-01   -0.978233        0.949497        0.684804       1.0              0.949497      
1.0             -0.667065        0.653642       -0.056462        0.275395        1.543645        0.198494        0.693168        0.468692        0.125973       -3.365618e-01    0.392324        0.383038       -0.156143       0.0             -0.156143      
1.0              0.976620        0.000574        0.069946       -0.313143        0.193720        0.157428        0.678986       -1.776769        0.324215       -3.803910e-01   -0.484255        1.860193        0.349960       1.0              1.860193      
1.0              0.020352       -0.190303       -0.817426       -0.786229       -0.101346        2.435481        3.256034        0.888961       -0.042775        2.760525e-01    2.518644        0.325117        0.607648       0.0              0.607648      
1.0              1.553406       -0.722045        0.001864       -0.112725        1.493450       -0.867461        0.241954       -0.190458        0.126454       -3.948681e-01   -1.492158        2.363264        0.674575       1.0              2.363264      
1.0             -0.806235        0.408663       -0.429421        0.550406        1.270597        0.412720        0.326058        0.174317        0.146976       -8.947892e-02    0.395593        0.223807        0.079125       0.0              0.079125      
1.0             -0.535074        1.064254       -0.801894        0.469878       -0.334423       -0.554803        1.788906       -0.084583        0.049102       -5.324452e-01    0.703094       -0.381125       -0.535672       0.0             -0.535672      
1.0             -0.719635       -1.942653        1.117720        1.069736        0.729271        0.423651        0.420510        0.231850       -0.217270       -6.690540e-02   -0.663688        2.461193        1.048160       1.0              2.461193      
1.0             -0.121077        0.612140       -1.343166        0.112823       -0.160421        1.471188       -1.890558       -0.668813        0.190905       -2.437317e-01   -0.081087       -0.222634       -0.157038       1.0             -0.222634      
1.0              0.783676       -0.007922        0.796681        1.126799        0.144215        1.015845       -0.729171        2.178671        0.023063        1.968476e-01   -1.525617        2.228548        1.150773       1.0              2.228548      
1.0              0.487023       -1.596641       -0.243665        2.425620        0.712454        1.384832       -1.303165        1.030637        0.109400       -4.207597e-02    0.768629        2.447837        1.185587       1.0              2.447837      
1.0              1.303720       -0.459535       -0.872608        0.316677        2.489720        1.081962       -2.532202        2.116394       -0.181091        1.677733e-01    0.260468        1.177782        0.994382       1.0              1.177782      
1.0             -0.158450        0.631441       -1.247940        0.605966       -0.416250       -1.101765        0.529058        0.732494        0.051660        8.212151e-02    1.185599       -0.244999        0.219873       0.0              0.219873      
1.0              0.924002        1.078568        1.316217       -0.495281       -2.022261        0.037933        0.293667        0.463067        0.121139        3.136461e-02    0.516027        1.942330        0.675773       0.0              0.675773      
1.0              2.091537        0.996059        1.539193       -0.422248        1.501654       -1.083625        1.446777       -0.397596       -0.155243       -1.969617e-01    0.069776        2.539389        0.812839       0.0              0.812839      
1.0              1.955222        0.081997       -0.560557        0.171486        0.310146        0.785328       -0.621480       -1.307874        0.025994        1.233262e-01    1.279511        1.658993        1.018818       1.0              1.658993      
1.0              0.503882       -1.304503        0.760317        0.300082       -1.386742        0.764267        0.295614        0.439752       -0.181630       -1.073473e-01   -1.035476        2.432575        1.017833       1.0              2.432575      
1.0             -0.107137       -0.481681        0.512313       -0.324110       -0.809582        0.437751       -0.201738       -0.949913       -0.083467        4.507672e-02    0.122712        1.450964        0.699173       1.0              1.450964      
1.0              0.431998        0.467053       -1.640301        1.925292       -0.357294       -1.017009        0.359434       -0.112740        0.099859       -2.677950e-01   -1.174610        0.130397        0.123287       1.0              0.130397      
1.0              0.595712       -0.854975        0.817002       -1.249441       -4.057037       -0.287232       -0.607733       -0.933849        0.083660       -2.132542e-01   -0.050705        2.301964        0.677797       1.0              2.301964      
1.0             -0.129670        0.433155       -0.524214       -0.431672        0.892406        0.157964       -0.845849       -1.144753       -0.150491        3.108217e-01    0.618051        0.064451        0.532014       1.0              0.064451      
1.0             -1.943056        1.175795        0.124895       -2.347819       -0.191597       -1.888623       -0.775173        0.668935        0.060377       -3.501477e-03    1.162939       -0.950202       -0.508457       0.0             -0.508457      
1.0             -1.098576       -0.943627       -1.186317        0.486107        0.720138        1.121434        1.220103       -0.454133       -0.179670       -8.078026e-03    1.220228       -0.095990        0.290648       0.0              0.290648      
1.0              0.074345        1.523200       -0.779286        0.018540        0.216227       -0.918730        3.032223        0.597747        0.268057       -4.670542e-01   -0.202938       -0.131545       -0.472460       0.0             -0.472460      
1.0              0.237160       -0.093996        0.165954       -0.305635        0.666041       -0.213124        0.574034       -0.771010        0.530910       -3.323208e-01   -0.031201        1.782623        0.251298       0.0              0.251298      
1.0              0.658961        0.973971       -1.501627       -1.075950        0.003400       -1.167813       -1.894984        1.033022       -0.215253       -5.867456e-02    1.599613       -0.700585       -0.010686       0.0             -0.010686      
1.0              0.077288        1.100281        1.185118        0.972721       -1.098039       -0.450082       -0.515924        1.741283       -0.132620       -1.342374e-01    2.731651        1.335155        0.410436       0.0              0.410436      
1.0              0.382137        0.059487        0.643904        0.559884       -1.979157        0.004197        1.292460       -1.676624        0.284706        2.473021e-02   -0.333135        2.026707        0.776109       1.0              2.026707      
1.0              1.341258        2.035457       -1.163343       -0.761954       -0.441229        0.870043        0.740455        1.001737        0.033862        1.524669e-01    1.650454       -0.357845        0.194562       0.0              0.194562      
1.0              0.358097       -0.224951       -0.278012       -0.751190        0.059995       -0.186587        0.633822        0.140892        0.197940       -9.702942e-02    1.566446        1.185198        0.428353       0.0              0.428353      
1.0              0.838597       -1.009008        0.423625       -1.281682       -0.620291        1.167383       -0.642535        0.623149       -0.156614       -2.419730e-01   -0.607269        1.979982        0.677561       1.0              1.979982      
1.0              0.721415       -0.792497        1.054334       -1.160184       -0.353904        0.513018        0.280125       -0.194404       -0.136228        2.273853e-01   -0.479760        2.310187        1.185329       1.0              2.310187      
1.0             -0.094721        1.105282        0.683054       -0.539875       -1.247894       -0.771117        0.051321       -0.202649        0.222261        1.198063e-01    1.802112        0.978285        0.381284       0.0              0.381284      
1.0              1.079753        0.285238       -0.563340       -0.243240       -0.071726       -0.578866       -0.788829       -0.699898       -0.283860        7.920787e-02   -0.146283        0.684072        0.658203       1.0              0.684072      
1.0              1.637580       -0.729176        0.979218        0.036079        0.572978        0.203347       -0.577681        1.212758       -0.218147       -2.458072e-01   -0.719891        2.830305        1.034402       1.0              2.830305      
1.0              0.291776        0.466821        1.266201        1.208038       -0.280089       -0.857073        0.047625        1.246073        0.001282        3.702528e-01    0.427373        2.037359        1.168714       0.0              1.168714      
1.0              0.913758        0.407629       -0.653674        0.103806        0.802434       -1.341286       -0.428897       -1.014524       -0.194836        1.811593e-01    0.084820        0.598631        0.704898       1.0              0.598631      
1.0             -0.581392       -0.074991        0.445317        0.713162        0.651280        0.446292        0.789962        1.049125       -0.488975        1.705365e-01   -0.121819        0.666726        0.690525       0.0              0.690525      
1.0             -0.248493        0.831078        1.281010        0.697167       -0.088446        0.231338        0.944597       -0.256087        0.056345       -1.531123e-01   -0.562670        1.522407        0.366890       1.0              1.522407      
1.0             -0.690229       -1.707878        0.739758        1.257593       -0.689789        0.140105        0.538536        0.065404        0.189636       -3.574676e-01    1.834109        2.497876        0.656947       0.0              0.656947      
1.0              0.610895        1.950996        0.278890        0.070140        0.433645       -0.491751       -2.081228        0.388940       -0.112118       -9.287997e-02   -0.458910        0.355560        0.121625       1.0              0.355560      
1.0              0.614857       -0.345264        1.703076       -2.555281        0.896646       -0.112455        0.646314       -0.106700       -0.265269        3.633191e-02    0.889123        2.147353        0.830060       0.0              0.830060      
1.0             -0.609212        0.626420       -1.953478        1.088740       -0.781313       -0.416153       -1.760197       -0.335044        0.073950       -1.616080e-01   -0.100309       -0.927947       -0.214610       1.0             -0.927947      
1.0              0.051108        0.049750        0.964167       -2.310454       -1.160308        0.236752        0.809129        1.271364        0.000550       -4.632282e-01    0.736906        1.361129       -0.020459       0.0             -0.020459      
1.0             -0.038354       -0.402588       -0.507910        0.033960       -1.926818        0.548830        1.126147        0.128510       -0.369545        5.213701e-01    1.056745        0.444397        1.027803       0.0              1.027803      
1.0              1.305669       -0.363981       -0.554871        0.075658        1.180634       -0.684436        0.427921       -0.206208        0.089261        1.510463e-01   -0.169555        1.598716        0.986173       0.0              0.986173      
1.0              1.358121       -0.493577       -0.596089       -0.829422        0.114558        0.202765        0.790107        1.417853       -0.069444       -1.119000e-01    0.268014        1.369640        0.673030       0.0              0.673030      
1.0              2.145107        0.131340        2.497415        0.225855       -0.196944        1.527041       -0.462832       -0.539948       -0.022819       -4.395840e-02   -1.128490        4.005377        1.433387       1.0              4.005377      
1.0              1.186066        0.902001        0.600725       -0.194660        2.138290       -0.096269        0.168880        1.344169       -0.272315       -4.161302e-01    1.341314        1.298717        0.243302       0.0              0.243302      
1.0             -0.038491       -1.385673       -1.048352        1.220257       -1.028896       -0.357674       -0.503189        0.613855        0.340965        1.077736e-01    1.199107        1.476285        0.886396       0.0              0.886396      
1.0              0.719719       -0.457691       -0.796760       -0.581924        0.976193        1.071777       -0.757356        1.437628        0.220074       -7.316425e-02    0.742656        1.171784        0.528772       0.0              0.528772      
1.0             -0.926090       -0.555031       -0.300729       -0.386620        0.611377        1.205808        1.014789        0.813166        0.261331       -1.464968e-01    0.372412        0.758417        0.167555       0.0              0.167555      
1.0             -0.741305       -0.858475        1.463970       -0.971623       -0.231331       -0.767712       -1.124109        0.157790       -0.115621       -2.888894e-01   -0.008934        1.894105        0.403920       1.0              1.894105      
1.0             -1.971636        0.283577        0.224566       -0.380633        1.086959        0.146641        1.746368       -1.102442        0.131530       -2.608820e-01   -2.354372       -0.019564       -0.333827       1.0             -0.019564      
1.0             -0.419415       -0.228207       -0.029687        0.086950        1.210399        0.079216       -0.175850        0.829464       -0.113687       -7.760851e-02   -1.884601        0.761256        0.376967       1.0              0.761256      
1.0              0.389997        0.299419        0.752454       -0.301472       -0.132921       -0.714510       -1.269252        0.153083        0.180656        1.376339e-01    1.274821        1.742302        0.764010       0.0              0.764010      
1.0             -1.041238       -0.829858       -0.208905       -0.542013        0.377691        0.677976        0.308701       -0.754687        0.116018        5.597687e-02   -0.671519        0.746968        0.411644       1.0              0.746968      
1.0              0.807005       -1.248602       -0.283322       -0.630811        0.664572        0.913421        0.374457       -0.564299        0.164769       -9.283473e-02   -1.310320        1.983947        0.818993       1.0              1.983947      
1.0              0.129782       -0.374275        0.844605        0.453173       -0.976373       -0.141895        1.540035        0.675250       -0.250886        6.735353e-02   -0.846564        1.726785        0.889942       0.0              0.889942      
1.0              2.212108        1.681496       -0.002275        0.354225       -0.383880       -0.215687        0.381920        0.126386        0.069073        5.332824e-02    1.677894        1.406750        0.723194       0.0              0.723194      
1.0              0.190495       -3.085912       -0.711003        0.201929        0.414183        0.531878        0.939520       -0.594975        0.066468        9.687544e-02    2.641948        2.369366        1.326585       0.0              1.326585      
1.0              0.581595        1.704910       -0.754616       -0.111037       -0.399856        1.328760       -1.033383       -1.143813       -0.218712       -1.377171e-01   -0.582671       -0.439097       -0.068538       1.0             -0.439097      
1.0             -1.148130       -0.898241        0.996955       -0.521861       -0.371077       -1.871317        0.576190       -0.148528       -0.085710       -3.260238e-01    1.200904        1.437414        0.235008       0.0              0.235008      
1.0             -0.096810        1.062620        2.511376        1.113540       -1.005068       -0.474261        1.047457        0.269732       -0.028363       -1.358049e-02   -0.026729        2.386841        0.744683       0.0              0.744683      
1.0              1.019367        0.068747       -0.603504        0.119412       -1.081727       -0.385706       -0.064817        0.804677       -0.205767       -2.128517e-01    0.677465        0.874691        0.434643       0.0              0.434643      
1.0             -0.190291       -0.394487        0.045744        1.408994        0.763019        0.114003       -2.275867       -1.043589       -0.160856       -3.060584e-01   -1.900707        1.195404        0.393167       1.0              1.195404      
1.0              1.151677        0.565027       -0.260533       -0.904784        0.921446        0.523841       -0.265162        0.048858       -0.437190       -2.108045e-01   -1.089585        0.541457        0.303427       1.0              0.541457      
1.0              0.243200        1.104416       -0.976759       -1.695591        1.100039        0.548214       -0.248047       -0.482069        0.389190       -4.142276e-01   -0.665488       -0.099055       -0.473884       1.0             -0.099055      
1.0              0.203009       -0.559713        0.657695       -0.502633        1.672921        0.291480       -0.656108        0.147606        0.077004       -5.580019e-01   -0.070288        1.908966        0.203163       1.0              1.908966      
1.0              1.720056       -0.351257        0.660829       -1.901223       -0.545871        1.020873        1.336145       -0.365454        0.181957       -2.464563e-02    0.929702        2.525772        0.932723       0.0              0.932723      
1.0             -0.320064        2.414640       -0.909799       -0.188360        0.493322        1.641854       -0.350980        0.586146       -0.308172        1.124547e-01    0.950724       -1.552026       -0.264338       0.0             -0.264338      
1.0             -0.217247       -0.532439       -0.178228        0.335600       -0.706248       -0.337103        0.665808       -0.906169        0.202812        4.383274e-01   -1.636912        1.285199        1.020314       1.0              1.285199      
1.0              2.204336        1.195462        0.134603        2.009034        0.174668       -1.888877        0.146926        1.574151        0.200698       -1.646629e-02   -0.964987        2.163649        0.962886       0.0              0.962886      
1.0              0.682818        0.290779       -0.030423       -0.127409       -0.428624        0.824277       -1.074170        0.031412       -0.040842        6.867059e-02   -0.546252        1.124021        0.650686       1.0              1.124021      
1.0              0.289854       -0.241148       -0.308310        1.511154        1.999903        2.109636       -0.168242        0.279528        0.276141       -4.498690e-02   -0.770088        1.562302        0.685060       1.0              1.562302      
1.0             -1.621378       -0.710620       -2.294013        2.209628        0.999924       -0.100265       -1.072748       -0.103465       -0.203462       -2.812310e-01    0.975562       -1.108420       -0.200965       0.0             -0.200965      
1.0              0.233146       -1.690685       -0.326778        0.688411       -1.420903        0.869272       -1.176284        0.736019        0.093299        1.467696e-01   -0.620646        2.011012        1.147518       1.0              2.011012      
1.0             -1.254728       -1.009387        0.118232        1.356772       -1.186243        0.455098        0.591559       -0.219064        0.117923       -4.397359e-01    0.201522        1.271323        0.152519       1.0              1.271323      
1.0             -0.292057       -1.173976       -0.276738        0.114445        0.349453        0.559478        1.506441       -1.160886        0.128636        2.010248e-01    1.642206        1.416903        0.888282       0.0              0.888282      
1.0              0.271890        0.470808        1.653605        0.261301        2.129099        0.118807        0.152263       -0.805027       -0.009142       -1.676232e-01   -0.696076        2.159432        0.599801       1.0              2.159432      
1.0              0.113133       -0.026877        2.103404        0.595275       -1.372918       -1.040061        0.871619        0.638787        0.023057       -7.672939e-02    0.342309        2.771100        0.889609       0.0              0.889609      
1.0              0.206681        1.789751       -1.192857       -0.039225        0.482295        0.267006        1.215200       -0.446406        0.435189        1.135317e-01    0.245170       -0.360102       -0.004920       0.0             -0.004920      
1.0              0.327473        0.638646        1.849392        2.161008        1.611087       -0.257612        0.181628        1.615755       -0.057787       -2.320437e-01    0.472436        2.490759        0.728871       0.0              0.728871      
1.0             -1.754734        0.058106        0.473150       -0.886639        0.305891       -0.730310        0.816730        1.423598        0.373765        7.093494e-02    0.888836        0.577438        0.104803       0.0              0.104803      
1.0             -0.224983        0.750338       -0.225549        0.172569        0.389680        0.060498       -0.585895       -0.924559        0.443962        4.338030e-01    0.837593        0.749117        0.662252       1.0              0.749117      
1.0              0.970707       -0.232800       -0.164178        0.942038        1.055922       -0.576735        0.593130       -0.940892        0.154253        3.645041e-01   -0.287363        1.834261        1.235351       0.0              1.235351      
1.0              1.072523       -0.791169        1.173835        0.416422        0.379674        2.002785       -0.983749       -0.004625        0.244486       -3.187040e-01   -0.052179        3.219626        0.905172       1.0              3.219626      
1.0             -1.737492       -0.021014        0.709814        0.708899       -0.221312       -1.567139       -0.365057       -0.971496        0.094782       -9.500271e-03   -0.727132        0.777925        0.248261       1.0              0.777925      
1.0             -1.288300        0.469275        1.127277        0.172791        0.759962        0.731821       -1.179011       -0.714032       -0.048930       -4.058417e-01   -0.506210        0.843493       -0.137666       1.0              0.843493      
1.0              0.332912        0.883348        0.614299       -1.837983        0.362528       -0.251282       -0.426395        0.890352        0.013361       -3.231996e-01    0.947280        0.876778       -0.036362       0.0             -0.036362      
1.0              0.291533       -1.167925       -1.152979       -0.557089        1.228511        0.157098        1.093818       -0.422629       -0.083577       -3.444468e-01    1.759479        0.759574        0.268883       0.0              0.268883      
1.0              0.490028       -1.491132        1.006846        0.530040        0.839803       -0.872296        1.257534       -0.505327        0.005150        2.159108e-01   -0.105305        2.937018        1.451432       0.0              1.451432      
1.0             -1.378344        0.091332        0.236421       -0.551398       -0.006346        2.003877       -0.843054       -0.205918        0.220362       -1.143060e-01    2.608926        0.487722       -0.001697       0.0             -0.001697      
1.0              1.458092       -0.656390       -1.529775        1.931059        0.904553        0.998897       -0.682758       -0.090087       -0.008072       -8.274255e-02    2.111509        1.299800        0.876582       0.0              0.876582      
1.0              1.246737        0.503607        1.071263       -1.595417       -0.522424       -1.903909        0.032050       -0.114051        0.257988       -2.762301e-01   -0.386963        2.221939        0.445200       0.0              0.445200      
1.0             -0.265216        0.577879       -0.704435        0.332575       -0.143205       -2.279884       -0.962171       -0.765141       -0.234274        3.051943e-02   -0.262423       -0.192491        0.223811       1.0             -0.192491      
1.0              0.619846        0.429588        0.518758        0.377340       -2.152141       -0.546616        0.601288        1.058945       -0.368358       -1.167720e-01    0.402448        1.177385        0.560704       0.0              0.560704      
1.0              0.784367       -0.372314        0.185747       -1.678817       -0.316248       -0.547117        0.822845       -0.325221       -0.064586       -4.633271e-02    0.570343        1.447394        0.615762       0.0              0.615762      
1.0             -0.810575        1.375231        0.800593        0.363526        0.902898        0.583231       -0.512574        0.507418        0.076306       -1.804347e-01    0.514425        0.513978       -0.060390       0.0             -0.060390      
1.0              0.895222       -0.411201        1.028817        0.042887        0.295544       -1.059993        1.210468       -0.103572       -0.046529       -1.931877e-01   -0.613729        2.451941        0.826078       0.0              0.826078      
1.0             -1.215978       -1.593606        0.856225        1.299179       -0.251033       -0.708215        0.307064       -1.046024        0.056739       -7.841112e-02   -0.613463        2.104145        0.797493       1.0              2.104145      
1.0             -1.633261       -1.034800        0.571872       -0.044555       -1.148939       -0.949212        0.616361        1.406323        0.092337        4.015231e-02   -0.193329        1.175048        0.484254       0.0              0.484254      
1.0             -0.769369        0.943951        0.289777        0.302263        0.983612        1.331890        0.446673       -0.864451       -0.014651        1.694994e-02    0.487369        0.290089        0.161119       1.0              0.290089      
